       1.007829        0.550594
       1.006794        0.466265
       1.005654        0.422004
       1.004401        0.391009
       1.003023        0.365992
       1.001506        0.344663
       0.999837        0.325734
       0.998000        0.307831
       0.995979        0.291117
       0.993755        0.275395
       0.991308        0.260016
       0.988614        0.244972
       0.985649        0.230360
       0.982386        0.215827
       0.978794        0.201545
       0.974839        0.187229
       0.970486        0.172900
       0.965694        0.158385
       0.960416        0.143796
       0.954605        0.129088
       0.948205        0.114183
       0.941156        0.099420
       0.933391        0.083818
       0.924837        0.067761
       0.915410        0.052377
       0.905022        0.035166
       0.893572        0.018506
       0.880948        0.000621
       0.867028       -0.017654
       0.851674       -0.036627
       0.834736       -0.056503
       0.816044       -0.077310
       0.795410       -0.099402
       0.772625       -0.122466
       0.747456       -0.147331
       0.719643       -0.175069
       0.688892       -0.204654
       0.654879       -0.237226
       0.617237       -0.274616
       0.574264       -0.317984
       0.526309       -0.367667
       0.000038        0.896616
       0.000143        0.815797
       0.000340        0.717146
       0.000651        0.598965
       0.001099        0.458980
       0.001711        0.308843
       0.002514        0.149903
       0.003531       -0.010099
       0.004785       -0.167929
       0.006298       -0.313600
       0.008089       -0.443238
       0.010180       -0.564825
       0.012593       -0.667651
       0.015349       -0.754787
       0.018476       -0.829131
       0.022001       -0.893322
       0.025958       -0.945775
       0.030381       -0.985031
       0.035311       -1.019471
       0.040792       -1.043921
       0.046873       -1.060960
       0.053608       -1.070100
       0.061057       -1.072097
       0.069285       -1.069282
       0.078364       -1.060423
       0.088373       -1.047017
       0.099398       -1.028489
       0.111532       -1.006299
       0.124877       -0.979167
       0.139544       -0.950073
       0.155654       -0.916878
       0.173337       -0.881968
       0.192733       -0.845098
       0.213996       -0.803853
       0.237289       -0.762103
       0.262789       -0.719115
       0.290685       -0.673734
       0.321179       -0.627069
       0.354486       -0.578346
       0.390836       -0.528915
       0.430889       -0.476269
       0.476762       -0.419192
       0.000003        0.962400
       0.000035        1.017042
       0.000152        1.061470
       0.000377        1.090006
       0.000732        1.099728
       0.001245        1.088184
       0.001942        1.055523
       0.002849        1.002763
       0.003988        0.935059
       0.005381        0.856667
       0.007050        0.771015
       0.009016        0.683830
       0.011300        0.596391
       0.013927        0.513769
       0.016921        0.433079
       0.020312        0.357761
       0.024132        0.288938
       0.028418        0.223697
       0.033208        0.163221
       0.038548        0.108696
       0.044487        0.057777
       0.051079        0.011721
       0.058384       -0.030427
       0.066469       -0.070131
       0.075405       -0.105222
       0.085273       -0.137278
       0.096157       -0.165572
       0.108155       -0.190876
       0.121367       -0.212928
       0.135908       -0.231778
       0.151899       -0.247631
       0.169472       -0.259835
       0.188770       -0.268707
       0.209949       -0.274054
       0.233176       -0.276089
       0.258629       -0.274527
       0.286501       -0.269579
       0.316999       -0.261040
       0.350342       -0.248989
       0.386763       -0.234374
       0.426927       -0.216112
       0.472967       -0.192678
       1.007824        0.513458
       1.006779        0.445423
       1.005628        0.408048
       1.004362        0.381194
       1.002970        0.359409
       1.001438        0.340504
       0.999753        0.323592
       0.997898        0.307902
       0.995857        0.293051
       0.993611        0.279241
       0.991140        0.265724
       0.988420        0.252556
       0.985426        0.239808
       0.982132        0.227301
       0.978505        0.214964
       0.974513        0.202750
       0.970118        0.190634
       0.965280        0.178251
       0.959953        0.166562
       0.954088        0.154125
       0.947628        0.142064
       0.940514        0.129833
       0.932679        0.117476
       0.924047        0.104918
       0.914536        0.092446
       0.904056        0.079701
       0.892506        0.066742
       0.879773        0.053631
       0.865735        0.040061
       0.850254        0.026782
       0.833177        0.012524
       0.814336       -0.001524
       0.793541       -0.016121
       0.770583       -0.031896
       0.745228       -0.047475
       0.717216       -0.064060
       0.686255       -0.082143
       0.652021       -0.100797
       0.614147       -0.121127
       0.570932       -0.144114
       0.522732       -0.168215
