       1.008322        0.750244
       1.008312        0.700277
       1.008301        0.674442
       1.008288        0.656355
       1.008274        0.641877
       1.008259        0.629855
       1.008243        0.618930
       1.008224        0.609125
       1.008204        0.599919
       1.008182        0.591476
       1.008158        0.583205
       1.008131        0.575504
       1.008101        0.567858
       1.008069        0.560432
       1.008033        0.553153
       1.007994        0.546169
       1.007951        0.539216
       1.007903        0.532345
       1.007851        0.525517
       1.007793        0.518728
       1.007730        0.512001
       1.007661        0.505206
       1.007584        0.498534
       1.007500        0.491781
       1.007408        0.485139
       1.007306        0.478389
       1.007194        0.471600
       1.007071        0.464763
       1.006935        0.457999
       1.006786        0.451100
       1.006622        0.444224
       1.006442        0.437192
       1.006243        0.430165
       1.006025        0.423060
       1.005785        0.416100
       1.005521        0.408794
       1.005231        0.401428
       1.004911        0.394263
       1.004560        0.386696
       1.004173        0.379128
       1.003748        0.371534
       1.003281        0.363720
       1.002766        0.356069
       1.002201        0.348035
       1.001579        0.340064
       1.000894        0.331931
       1.000142        0.323637
       0.999314        0.315377
       0.998403        0.306837
       0.997402        0.297989
       0.996300        0.289305
       0.995089        0.280337
       0.993757        0.271193
       0.992292        0.261934
       0.990680        0.252575
       0.988908        0.242965
       0.986960        0.233026
       0.984817        0.223268
       0.982460        0.212875
       0.979869        0.202536
       0.977020        0.191796
       0.973888        0.181202
       0.970444        0.169888
       0.966657        0.158623
       0.962495        0.146742
       0.957919        0.134900
       0.952889        0.122720
       0.947361        0.110260
       0.941285        0.097128
       0.934609        0.083930
       0.927272        0.070224
       0.919212        0.056103
       0.910358        0.041892
       0.900632        0.026701
       0.889951        0.011072
       0.878223       -0.004772
       0.865348       -0.021239
       0.851217       -0.038881
       0.835710       -0.056868
       0.818699       -0.076013
       0.800043       -0.096298
       0.779588       -0.116800
       0.757171       -0.139828
       0.732612       -0.163478
       0.705719       -0.189738
       0.676283       -0.218230
       0.644082       -0.249470
       0.608877       -0.284510
       0.570045       -0.323921
       0.525577       -0.368624
       0.000012        0.935770
       0.000012        0.933890
       0.000012        0.932571
       0.000013        0.931347
       0.000013        0.930146
       0.000014        0.928884
       0.000014        0.927565
       0.000015        0.926133
       0.000016        0.924604
       0.000017        0.922933
       0.000018        0.921133
       0.000019        0.919162
       0.000020        0.916997
       0.000022        0.914617
       0.000024        0.912007
       0.000026        0.909146
       0.000028        0.905979
       0.000031        0.902475
       0.000034        0.898596
       0.000038        0.894367
       0.000042        0.889615
       0.000048        0.884443
       0.000054        0.878575
       0.000061        0.872143
       0.000069        0.864945
       0.000079        0.856980
       0.000091        0.848070
       0.000105        0.838089
       0.000122        0.827153
       0.000141        0.814777
       0.000165        0.801102
       0.000192        0.785613
       0.000225        0.768200
       0.000264        0.748675
       0.000311        0.727163
       0.000366        0.702258
       0.000433        0.675238
       0.000511        0.644675
       0.000605        0.610131
       0.000717        0.571904
       0.000850        0.529284
       0.001008        0.480784
       0.001196        0.428448
       0.001420        0.370907
       0.001685        0.308798
       0.001999        0.240428
       0.002370        0.168653
       0.002806        0.091260
       0.003317        0.011435
       0.003915       -0.070889
       0.004610       -0.155000
       0.005417       -0.241267
       0.006347       -0.326267
       0.007418       -0.407199
       0.008643       -0.490274
       0.010040       -0.563323
       0.011627       -0.636547
       0.013423       -0.704582
       0.015449       -0.764313
       0.017728       -0.821199
       0.020284       -0.871456
       0.023144       -0.915556
       0.026337       -0.957020
       0.029895       -0.990479
       0.033852       -1.015844
       0.038246       -1.038063
       0.043119       -1.057025
       0.048518       -1.067791
       0.054491       -1.077737
       0.061094       -1.079627
       0.068388       -1.077838
       0.076437       -1.068911
       0.085314       -1.055940
       0.095098       -1.040365
       0.105875       -1.019561
       0.117739       -0.996828
       0.130792       -0.971874
       0.145147       -0.942142
       0.160925       -0.908605
       0.178259       -0.874152
       0.197292       -0.838658
       0.218181       -0.800899
       0.241094       -0.758782
       0.266217       -0.716257
       0.293745       -0.670117
       0.323894       -0.624779
       0.356894       -0.577217
       0.392992       -0.526122
       0.432655       -0.476510
       0.477508       -0.421900
       0.000011        0.936450
       0.000011        0.935878
       0.000010        0.936033
       0.000010        0.936460
       0.000009        0.937059
       0.000009        0.937801
       0.000008        0.938677
       0.000008        0.939667
       0.000007        0.940815
       0.000006        0.942099
       0.000006        0.943515
       0.000005        0.945096
       0.000004        0.946860
       0.000003        0.948816
       0.000003        0.950971
       0.000002        0.953322
       0.000001        0.955904
       0.000001        0.958777
       0.000000        0.961867
       0.000000        0.965299
       0.000000        0.968975
       0.000000        0.973064
       0.000001        0.977391
       0.000002        0.982151
       0.000004        0.987297
       0.000007        0.992894
       0.000011        0.998703
       0.000016        1.005130
       0.000023        1.011834
       0.000032        1.018949
       0.000044        1.026480
       0.000059        1.034337
       0.000078        1.042422
       0.000102        1.050756
       0.000132        1.059103
       0.000169        1.067479
       0.000215        1.075559
       0.000271        1.083312
       0.000341        1.090093
       0.000426        1.095940
       0.000530        1.100211
       0.000656        1.102529
       0.000810        1.102382
       0.000996        1.099194
       0.001221        1.092243
       0.001491        1.081080
       0.001814        1.064820
       0.002199        1.044075
       0.002655        1.016860
       0.003194        0.984944
       0.003827        0.947381
       0.004566        0.904168
       0.005426        0.855957
       0.006422        0.804147
       0.007568        0.749420
       0.008883        0.690819
       0.010383        0.632650
       0.012090        0.571726
       0.014022        0.512097
       0.016204        0.453134
       0.018659        0.395763
       0.021414        0.339200
       0.024499        0.285042
       0.027946        0.232095
       0.031788        0.183045
       0.036066        0.134949
       0.040819        0.090573
       0.046095        0.048181
       0.051944        0.008806
       0.058421       -0.028791
       0.065586       -0.063301
       0.073507       -0.096174
       0.082255       -0.125459
       0.091910       -0.152837
       0.102559       -0.177830
       0.114298       -0.199651
       0.127229       -0.219256
       0.141467       -0.236062
       0.157135       -0.249427
       0.174367       -0.260538
       0.193309       -0.268266
       0.214120       -0.272845
       0.236972       -0.274172
       0.262052       -0.272292
       0.289560       -0.266745
       0.319716       -0.258663
       0.352753       -0.246705
       0.388924       -0.231467
       0.428699       -0.213514
       0.473715       -0.190598
       1.008322        0.729159
       1.008312        0.688190
       1.008300        0.665052
       1.008288        0.648539
       1.008274        0.635230
       1.008259        0.623933
       1.008242        0.613794
       1.008223        0.604432
       1.008203        0.595780
       1.008181        0.587568
       1.008156        0.579807
       1.008129        0.572250
       1.008099        0.564959
       1.008066        0.557879
       1.008030        0.550891
       1.007991        0.544132
       1.007947        0.537350
       1.007899        0.530737
       1.007846        0.524080
       1.007788        0.517598
       1.007724        0.511089
       1.007654        0.504608
       1.007577        0.498009
       1.007492        0.491609
       1.007398        0.485063
       1.007296        0.478479
       1.007182        0.472032
       1.007058        0.465452
       1.006921        0.458892
       1.006771        0.452336
       1.006605        0.445652
       1.006423        0.438910
       1.006223        0.432326
       1.006002        0.425423
       1.005760        0.418618
       1.005493        0.411726
       1.005200        0.404719
       1.004877        0.397856
       1.004522        0.390610
       1.004132        0.383516
       1.003703        0.376317
       1.003231        0.369063
       1.002711        0.361687
       1.002140        0.354077
       1.001512        0.346621
       1.000821        0.339089
       1.000061        0.331164
       0.999225        0.323515
       0.998305        0.315513
       0.997294        0.307551
       0.996182        0.299662
       0.994958        0.291351
       0.993613        0.283068
       0.992134        0.274716
       0.990507        0.266108
       0.988717        0.257428
       0.986750        0.248571
       0.984586        0.239744
       0.982207        0.230639
       0.979591        0.221480
       0.976715        0.212350
       0.973552        0.202863
       0.970075        0.193260
       0.966253        0.183379
       0.962051        0.173543
       0.957432        0.163445
       0.952356        0.153083
       0.946776        0.142863
       0.940645        0.132118
       0.933907        0.121398
       0.926504        0.110540
       0.918372        0.099408
       0.909438        0.087869
       0.899627        0.076505
       0.888854        0.064799
       0.877025        0.052654
       0.864042        0.040560
       0.849793        0.028063
       0.834159        0.014897
       0.817012        0.001945
       0.798209       -0.011575
       0.777598       -0.025483
       0.755014       -0.040066
       0.730277       -0.055374
       0.703196       -0.071152
       0.673563       -0.087722
       0.641156       -0.105733
       0.605738       -0.124400
       0.566689       -0.145192
       0.521996       -0.166796
